ID,TITLE,TYPE,RELEASE_YEAR,AGE_CERTIFICATION,RUNTIME,GENRE,PRODUCTION_COUNTRIES,SEASONS,IMDB_SCORE,IMDB_VOTES
tm200126,He Never Died,MOVIE,2015,R,99,"[fantasy, horror, comedy, drama, thriller]","[US, CA]",-,6.3,20376
tm208622,American Ultra,MOVIE,2015,R,96,"[action, comedy, scifi]","[CH, US]",-,6.1,89912
ts35362,Locked Up,SHOW,2015,TV-MA,49,"[drama, thriller, action, european]",[ES],4,8.2,21862
ts42156,Degrassi: Next Class,SHOW,2016,TV-PG,24,"[drama, romance]",[CA],6,6.8,3285
tm244788,13th,MOVIE,2016,-,100,"[documentation, history, crime]",[US],-,8.2,35302
ts3844,Aquarius,SHOW,2015,TV-14,43,"[drama, thriller, crime, european]",[US],2,7,12279
ts41913,Frequency,SHOW,2016,TV-14,18,"[scifi, drama, fantasy, thriller]",[US],3,7.4,13723
tm139532,Before I Wake,MOVIE,2016,PG-13,97,"[drama, fantasy, horror, thriller]",[US],-,6.2,46334
tm253083,Blue Jay,MOVIE,2016,-,81,"[romance, drama]",[US],-,7.2,17346
ts42119,Greenleaf,SHOW,2016,TV-MA,42,[drama],[US],5,7.3,5227
tm136321,Advantageous,MOVIE,2015,-,92,"[drama, scifi, family]",[US],-,6.2,5378
tm225308,Into the Inferno,MOVIE,2016,-,107,[documentation],"[CA, DE, GB]",-,7.2,8693
ts52830,Gilmore Girls: A Year in the Life,SHOW,2016,TV-14,92,"[drama, comedy]",[US],1,7.6,37577
tm238722,Collateral Beauty,MOVIE,2016,PG-13,97,"[romance, drama]",[US],-,6.7,99712
ts42090,Last Chance U,SHOW,2016,TV-MA,59,"[documentation, sport]",[US],5,8.4,6897
tm136257,Beasts of No Nation,MOVIE,2015,R,137,"[drama, war]","[GH, US]",-,7.7,80750
tm244403,ARQ,MOVIE,2016,R,88,"[scifi, thriller, action]",[US],-,6.3,39108
tm200690,The Forest,MOVIE,2016,R,95,"[horror, thriller, scifi, drama, fantasy]",[US],-,4.8,42561
ts53287,Roman Empire,SHOW,2016,TV-14,44,"[drama, documentation, history, war]",[US],3,7,7742
ts37660,Reply 1988,SHOW,2015,TV-14,92,"[comedy, drama, family, romance]",[KR],1,9.2,6718
tm147082,"What Happened, Miss Simone?",MOVIE,2015,-,101,"[music, documentation]",[US],-,7.6,13872
ts38731,Rebellion,SHOW,2016,TV-14,51,"[war, drama, history, european]","[IE, GB]",2,7.1,3802
ts38809,The Get Down,SHOW,2016,TV-MA,62,"[drama, music]",[US],2,8.2,22462
tm233465,The Bye Bye Man,MOVIE,2016,PG-13,96,"[thriller, horror, fantasy, drama]",[US],-,4.3,23960
ts53249,Trollhunters: Tales of Arcadia,SHOW,2016,TV-Y7,22,"[scifi, action, fantasy, comedy, drama, animation, family]",[US],3,8.4,16779
tm230551,Ip Man 3,MOVIE,2015,PG-13,105,"[action, drama, history]","[HK, CN]",-,7,54977
ts42137,Voltron: Legendary Defender,SHOW,2016,TV-Y7,24,"[action, scifi, comedy, fantasy, drama, animation, family]",[US],8,8.1,8821
ts76956,The Letdown,SHOW,2016,-,30,[comedy],[AU],2,7.4,3369
ts38758,Ajin,SHOW,2016,TV-MA,23,"[action, scifi, thriller, animation, horror, drama, fantasy]",[JP],2,7.6,6199
ts35987,Transformers: Robots In Disguise,SHOW,2015,TV-Y7,21,"[comedy, scifi, animation, action]",[US],5,6,1066
tm228677,The Space Between Us,MOVIE,2016,PG-13,121,"[drama, romance, action, scifi]","[CN, US]",-,6.4,52698
tm155102,Demonic,MOVIE,2015,R,83,"[thriller, horror]","[US, GB]",-,5.3,14882
tm220594,Winter on Fire: Ukraine's Fight for Freedom,MOVIE,2015,-,98,[documentation],"[UA, GB, US]",-,8.3,18748
tm243121,Mascots,MOVIE,2016,-,89,[comedy],[US],-,5.8,7430
tm205812,The Siege of Jadotville,MOVIE,2016,-,108,"[war, drama, thriller, action, history, european]","[IE, ZA]",-,7.2,39404
tm234586,Visaranai,MOVIE,2016,PG,118,"[thriller, drama, crime]",[IN],-,8.5,10548
ts38770,Lady Dynamite,SHOW,2016,TV-MA,30,"[drama, comedy]",[US],2,7.3,3693
tm135543,By the Sea,MOVIE,2015,R,122,"[drama, romance, european]","[US, FR, MT]",-,5.3,20541
tm215638,Boyka: Undisputed IV,MOVIE,2016,R,87,"[action, drama, european]",[BG],-,-,-
tm239683,Team Foxcatcher,MOVIE,2016,-,91,"[documentation, crime, history, sport]",[US],-,7.3,6572
ts42257,Signal,SHOW,2016,TV-MA,71,"[crime, thriller, drama, fantasy, scifi]",[KR],2,8.5,6659
ts52829,Paranoid,SHOW,2016,-,44,"[thriller, crime, drama, european]",[GB],1,6.6,8585
tm214825,The Ridiculous 6,MOVIE,2015,PG-13,119,"[western, comedy, action]",[US],-,4.8,47935
tm242736,Bo Burnham: Make Happy,MOVIE,2016,-,60,"[comedy, music, documentation]",[US],-,8.4,14356
ts42022,El marginal,SHOW,2016,TV-MA,54,"[drama, crime, thriller, action]",[AR],5,8.1,4047
ts37944,A Very Secret Service,SHOW,2015,TV-MA,27,"[comedy, european]",[FR],2,7.7,3574
tm239707,The Do-Over,MOVIE,2016,PG-13,108,"[action, comedy]",[US],-,5.7,46260
tm136061,Suffragette,MOVIE,2015,PG-13,106,"[drama, history]","[GB, FR]",-,6.9,41983
tm239733,Headshot,MOVIE,2016,-,117,"[thriller, action, drama]",[ID],-,6.3,14824
ts38568,Flaked,SHOW,2016,TV-MA,33,"[comedy, drama, romance]",[US],2,7.2,11474
tm142881,Jem and the Holograms,MOVIE,2015,PG,118,"[fantasy, music, romance, scifi, drama, family]",[US],-,4.1,7867
ts37779,Danger Mouse,SHOW,2015,-,12,"[comedy, action, crime, family, fantasy, scifi, animation, european]",[GB],2,7.2,587
tm232953,Sleight,MOVIE,2016,R,89,"[drama, thriller, action, scifi, crime]",[US],-,5.9,8644
tm193125,Hot Girls Wanted,MOVIE,2015,-,84,[documentation],[US],-,6.1,17557
tm244507,The Distinguished Citizen,MOVIE,2016,-,118,"[drama, comedy, european]","[ES, AR]",-,7.5,11876
tm134516,"Crouching Tiger, Hidden Dragon: Sword of Destiny",MOVIE,2016,PG-13,103,"[drama, action, fantasy]",[CN],-,6.1,19500
ts52981,White Rabbit Project,SHOW,2016,TV-PG,48,[reality],[US],1,6.9,1667
tm270504,Mindhorn,MOVIE,2016,R,89,"[comedy, thriller]",[GB],-,6.3,12737
ts41258,Cinderella and Four Knights,SHOW,2016,TV-PG,61,"[drama, family, comedy, romance]",[KR],1,7.4,3943
tm244880,I Am the Pretty Thing That Lives in the House,MOVIE,2016,-,89,"[horror, thriller, drama]","[CA, US]",-,4.6,14580
tm233317,Pee-wee's Big Holiday,MOVIE,2016,PG,90,"[action, comedy, family]",[US],-,6.1,8064
tm205333,You're My Boss,MOVIE,2015,-,116,"[comedy, romance]",[PH],-,6.3,278
ts43209,The Cuba Libre Story,SHOW,2015,TV-14,45,"[documentation, history, european]",[DE],2,7.6,1649
tm233533,White Girl,MOVIE,2016,-,88,"[drama, horror, crime]",[US],-,5.7,10646
ts55365,The Haunted House,SHOW,2016,TV-PG,25,"[thriller, horror, animation, comedy, drama, family, fantasy]",[KR],7,8.3,83
tm138672,Frank & Lola,MOVIE,2016,-,88,"[drama, romance, crime, thriller]",[US],-,5.9,6083
tm323616,The Visit,MOVIE,2015,-,130,"[thriller, comedy, romance]",[],-,-,-
ts119087,Sunny Bunnies,SHOW,2015,TV-Y,3,"[animation, family]",[BY],5,6.7,97
ts36630,Dinotrux,SHOW,2015,TV-Y7,23,"[action, comedy, family, animation]",[US],5,6.7,465
ts41995,Zumbo's Just Desserts,SHOW,2016,TV-14,50,[reality],[AU],2,6.9,2177
tm245378,Barry,MOVIE,2016,-,104,[drama],[US],-,5.9,7212
tm221225,David Brent: Life on the Road,MOVIE,2016,-,96,"[comedy, music, action]",[GB],-,6.3,20005
ts39017,Dawn of the Croods,SHOW,2015,TV-Y7,23,"[action, comedy, family, animation]",[US],4,5.8,723
ts11670,The Adventures of Puss in Boots,SHOW,2015,TV-Y7,23,"[comedy, family, animation, action, fantasy, western]",[US],6,6.6,1726
ts76079,Grizzy & the Lemmings,SHOW,2016,TV-Y7,7,"[animation, comedy, family, european]",[FR],3,7.1,599
tm157283,GÃ¼eros,MOVIE,2015,-,106,"[drama, comedy]",[MX],-,7.4,4275
tm211302,Front Cover,MOVIE,2016,-,87,"[drama, romance, comedy]",[US],-,6.4,1059
ts43272,Terrace House: Boys & Girls in the City,SHOW,2015,TV-14,29,"[reality, drama]",[JP],1,8.1,1663
tm253080,Rocco,MOVIE,2016,-,105,"[documentation, european]",[FR],-,5.7,3998
ts36547,Club de Cuervos,SHOW,2015,TV-MA,46,"[drama, comedy]",[MX],4,8.2,5586
ts56748,T@gged,SHOW,2016,TV-14,21,"[drama, thriller, reality]",[US],3,7.1,2077
tm139194,Ratchet & Clank,MOVIE,2016,PG,94,"[animation, family, action, comedy, scifi, fantasy]","[CA, US]",-,5.5,10919
ts53155,Crazyhead,SHOW,2016,-,43,"[comedy, horror, scifi, european]",[GB],1,7.2,5024
tm238748,The Darkness,MOVIE,2016,PG-13,92,"[thriller, horror]",[US],-,4.5,16090
ts42127,The Windsors,SHOW,2016,TV-MA,27,[comedy],[GB],3,7.1,2677
ts41883,The K2,SHOW,2016,TV-14,65,"[action, drama, war, romance, thriller]",[KR],1,7.8,6194
tm233544,Marco Polo: One Hundred Eyes,MOVIE,2015,-,28,"[action, drama, history]",[US],-,7.8,10742
ts42628,Netflix Presents: The Characters,SHOW,2016,TV-MA,33,[comedy],[US],1,5.2,861
ts37804,W/ Bob & David,SHOW,2015,TV-MA,35,[comedy],[US],1,7.4,4160
ts56674,The Mr. Peabody & Sherman Show,SHOW,2015,-,23,"[animation, scifi, comedy, family, history]",[US],4,5.6,442
ts35406,Between,SHOW,2015,TV-14,25,"[scifi, thriller, drama]",[CA],2,5.9,9172
ts41253,Love O2O,SHOW,2016,TV-14,45,"[drama, romance]",[CN],1,7.9,2585
ts54110,Puffin Rock,SHOW,2015,TV-Y,11,"[comedy, animation, family, european]",[IE],2,8.6,919
ts77654,Care Bears and Cousins,SHOW,2015,TV-Y,22,[animation],[US],2,6.8,83
tm244134,Tramps,MOVIE,2016,-,82,"[comedy, romance, documentation, european]",[US],-,6.5,5605
ts79799,Dragons: Race to the Edge,SHOW,2015,TV-Y7,22,"[scifi, family, animation, action, comedy, fantasy, drama]",[US],6,8.2,6376
tm233616,LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,-,22,"[family, animation, action, comedy, scifi]",[US],-,6.1,862
tm244381,Marauders,MOVIE,2016,R,107,"[crime, thriller, action]",[CA],-,5.5,21929
ts54028,Case,SHOW,2015,-,46,"[drama, crime, thriller]",[IS],1,7,2755
ts38230,The Method,SHOW,2015,TV-MA,51,"[crime, drama, thriller]",[RU],2,7.4,2784
tm238661,Special Correspondents,MOVIE,2016,PG-13,100,[comedy],"[CA, GB, US]",-,5.8,24129
ts56032,La NiÃ±a,SHOW,2016,TV-MA,0,"[action, drama]",[CO],1,8.4,649
tm244915,Baaghi,MOVIE,2016,-,133,"[romance, action, thriller]",[IN],-,5.3,8994
ts128895,Midnight Diner: Tokyo Stories,SHOW,2016,TV-14,25,[drama],[JP],2,8.4,4149
tm219276,Tallulah,MOVIE,2016,-,111,"[drama, comedy, romance]",[US],-,6.7,20208
ts58068,Inside the World's Toughest Prisons,SHOW,2016,TV-MA,48,"[crime, documentation]",[GB],5,7.1,2747
ts37896,Conspiracy,SHOW,2015,TV-14,43,"[history, documentation, european]",[GB],1,6.2,379
tm316731,Bert Kreischer: The Machine,MOVIE,2016,-,70,[comedy],[US],-,7.6,1555
ts43230,The Deep,SHOW,2015,TV-Y7,22,"[action, family, scifi, animation]",[AU],4,7.8,667
ts76092,Rosario Tijeras,SHOW,2016,TV-MA,45,"[drama, action, crime, romance, thriller]",[MX],3,6.1,340
tm247642,Amanda Knox,MOVIE,2016,-,92,"[documentation, crime, european]","[DK, US]",-,6.9,24488
tm240007,Sniper: Ghost Shooter,MOVIE,2016,R,100,"[action, drama, war]",[US],-,-,-
ts35596,Bella and the Bulldogs,SHOW,2015,TV-G,23,"[comedy, family, sport]",[US],2,4.9,2255
tm138792,Results,MOVIE,2015,R,105,"[comedy, romance]",[US],-,5.4,7140
tm244052,Sebastian Maniscalco: Why Would You Do That?,MOVIE,2016,-,63,[comedy],[US],-,7.4,1100
ts42260,Chelsea Does,SHOW,2016,TV-MA,70,[documentation],[US],1,7.3,2476
tm123789,The Young Messiah,MOVIE,2016,PG-13,120,"[history, drama, fantasy]",[US],-,5.6,3576
ts86021,Molang,SHOW,2015,TV-G,3,"[animation, comedy, family, european]",[FR],3,8.3,367
ts55559,Ask the Storybots,SHOW,2016,TV-Y,26,"[animation, comedy, family]",[US],3,8.4,878
ts35359,Heidi,SHOW,2015,TV-Y,23,"[animation, drama, family, european]","[AU, FR, DE]",2,7.1,242
tm219173,Term Life,MOVIE,2016,R,93,"[thriller, drama, action, crime]",[US],-,5.5,8030
tm208903,For the Love of Spock,MOVIE,2016,-,105,[documentation],"[US, CA]",-,7.6,4349
tm229542,John Mulaney: The Comeback Kid,MOVIE,2015,PG,62,"[comedy, documentation]",[US],-,7.9,8595
tm211510,Incarnate,MOVIE,2016,PG-13,19,"[horror, thriller]",[US],-,5.2,13090
tm205870,Message from the King,MOVIE,2016,R,102,"[thriller, action, crime, drama, european]",[FR],-,6.4,16513
ts38512,Cooked,SHOW,2016,TV-PG,53,[documentation],[US],1,7.6,43
tm238681,Kung Fu Panda: Secrets of the Scroll,MOVIE,2016,G,23,"[comedy, animation, family]",[US],-,-,-
ts54100,World of Winx,SHOW,2016,TV-Y7,24,"[action, fantasy, animation, comedy, family, european]","[US, IT]",2,6.6,727
ts35360,Inspector Gadget,SHOW,2015,TV-Y,22,"[action, scifi, animation, comedy, family]","[CA, US]",4,4.5,625
tm229140,Anthony Jeselnik: Thoughts and Prayers,MOVIE,2015,-,59,[comedy],[US],-,-,-
tm266628,LEGO Jurassic World: The Indominus Escape,MOVIE,2016,G,24,"[family, animation, comedy]",[US],-,-,-
ts38757,Kong: King of the Apes,SHOW,2016,TV-Y7,21,"[animation, family, scifi, action, comedy]",[US],2,5.8,331
ts43119,Real Rob,SHOW,2015,TV-14,31,[comedy],[US],2,6.3,2857
ts53106,Tokyo Trial,SHOW,2016,TV-MA,48,"[drama, history]","[JP, US]",1,7.4,1544
tm271070,The Warriors Gate,MOVIE,2016,PG-13,108,"[action, family, fantasy, comedy, european]","[CN, FR, CA]",-,5.4,5098
ts38805,Beat Bugs,SHOW,2016,TV-Y,15,"[family, animation, comedy, fantasy]",[AU],3,7.6,524
tm214085,Tig,MOVIE,2015,-,95,[documentation],[US],-,7.4,2691
ts75829,Lego Bionicle: The Journey to One,SHOW,2016,TV-Y7,20,"[action, fantasy, scifi, animation]",[US],2,5.4,177
ts42075,Intersection,SHOW,2016,TV-MA,107,[drama],[TR],2,6.5,1221
ts42038,No Tomorrow,SHOW,2016,TV-14,47,"[comedy, drama, romance, thriller]",[US],1,7.1,5137
tm218052,Drishyam,MOVIE,2015,R,163,"[thriller, crime, drama]",[IN],-,8.2,80320
tm248010,Taxi Driver,MOVIE,2015,-,100,"[comedy, crime, drama]",[NG],-,6,69
ts51368,Skylanders Academy,SHOW,2016,TV-Y7,23,"[action, animation, comedy, family, fantasy]",[US],3,6.5,760
tm267135,The Dreamseller,MOVIE,2016,-,96,[drama],[BR],-,6,1468
ts74753,Tales by Light,SHOW,2015,-,28,[documentation],[AU],3,8.3,1916
tm246870,Lavender,MOVIE,2016,-,92,"[drama, thriller]","[US, CA]",-,5.3,7138
tm245235,Ali Wong: Baby Cobra,MOVIE,2016,-,60,[comedy],[US],-,7.5,6988
tm235405,Hyena Road,MOVIE,2015,R,120,"[drama, thriller, war, action]",[CA],-,6.5,7839
tm218186,Septembers of Shiraz,MOVIE,2015,PG-13,110,"[drama, thriller, western]",[US],-,7.9,38
tm228242,A Very Murray Christmas,MOVIE,2015,-,56,"[comedy, music]",[US],-,5.5,15455
tm244513,Divines,MOVIE,2016,-,105,"[drama, crime, european]","[FR, QA]",-,7.4,9821
ts39014,Kuromukuro,SHOW,2016,TV-14,24,"[comedy, drama, animation, action, scifi]",[JP],2,7.2,1290
tm232954,Audrie & Daisy,MOVIE,2016,-,95,"[documentation, crime]",[US],-,7.2,6602
ts41948,Hip Hop Evolution,SHOW,2016,TV-MA,45,"[documentation, music]",[CA],4,8.4,5772
ts54156,Chef's Table: France,SHOW,2016,TV-14,46,[documentation],[US],1,8.2,1734
ts36740,Project McÂ²,SHOW,2015,TV-G,25,[family],[US],6,5.8,1026
tm239290,Always Be My Maybe,MOVIE,2016,-,112,"[comedy, romance]",[PH],-,6.6,379
tm290444,Pandora,MOVIE,2016,R,136,"[thriller, drama, action]",[KR],-,6.6,7416
ts41899,Nightmare Teacher,SHOW,2016,TV-MA,16,"[drama, horror, thriller]",[KR],1,7.1,446
tm225693,Keith Richards: Under the Influence,MOVIE,2015,PG,82,"[documentation, music]",[US],-,7.1,3383
tm267429,"Surviving Compton: Dre, Suge and Michel'le",MOVIE,2016,-,87,"[drama, documentation]",[US],-,6.5,718
tm272413,Colin Quinn: The New York Story,MOVIE,2016,-,62,[comedy],[US],-,6.9,1001
ts43501,Secrets of Great British Castles,SHOW,2015,TV-PG,44,"[documentation, history, european]",[GB],2,7.8,1060
tm138584,Hawaizaada,MOVIE,2015,PG,157,"[history, drama, fantasy]",[IN],-,5.5,1942
ts56221,Rainbow Ruby,SHOW,2016,TV-Y,12,"[family, fantasy, animation, comedy]",[CN],4,6.6,80
tm225275,Riot,MOVIE,2015,-,88,[action],[US],-,5.1,3369
ts81483,Simon,SHOW,2016,TV-Y,5,"[comedy, family, animation]",[FR],2,7,129
ts35463,Richie Rich,SHOW,2015,TV-PG,23,[comedy],[US],2,3,1073
tm209950,Kevin Hart: What Now?,MOVIE,2016,R,96,"[comedy, documentation]",[US],-,5.9,9501
tm308241,Legends of the Hidden Temple,MOVIE,2016,PG,68,"[action, family]",[US],-,5.6,921
ts38764,Marseille,SHOW,2016,TV-MA,42,"[drama, european]",[FR],2,6.8,5163
tm213681,Veteran,MOVIE,2015,-,119,"[comedy, crime, action, thriller]",[KR],-,7,6611
tm139870,Opening Night,MOVIE,2016,-,90,"[comedy, thriller, drama, crime, action]",[US],-,6,2662
tm239739,Raman Raghav 2.0,MOVIE,2016,-,134,"[crime, thriller, drama]",[IN],-,7.4,14380
tm246175,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,2016,-,108,"[action, comedy, crime, european]",[SE],-,6.3,6023
ts38761,Another Miss Oh,SHOW,2016,TV-MA,69,"[comedy, drama, family, fantasy, romance]",[KR],1,7.8,1866
tm195764,6 Years,MOVIE,2015,-,84,"[drama, romance]",[US],-,5.6,12441
ts41154,Paquita Salas,SHOW,2016,-,22,"[comedy, european]",[ES],3,8,3128
ts144323,Unnatural Selection,SHOW,2015,TV-MA,35,"[reality, documentation, comedy]",[US],1,8.1,12
tm233561,Shaun the Sheep: The Farmer's Llamas,MOVIE,2015,-,30,"[comedy, family, animation]",[GB],-,6.8,1400
tm217939,Un + une,MOVIE,2015,-,115,"[comedy, romance, drama, european]",[FR],-,6.2,2336
tm200454,Ok Kanmani,MOVIE,2015,PG,139,"[romance, drama]",[IN],-,7.4,5877
tm266844,True Memoirs of an International Assassin,MOVIE,2016,PG-13,98,"[action, comedy, crime]",[US],-,5.9,22891
ts74929,H20: Mermaid Adventures,SHOW,2015,TV-Y,24,"[animation, family, comedy, drama, fantasy, romance, european]",[FR],2,5.7,194
tm300713,High & Low The Movie,MOVIE,2016,-,129,[action],[JP],-,6.4,583
ts38772,Dear My Friends,SHOW,2016,TV-MA,70,"[comedy, drama]",[KR],1,8.2,366
tm240895,Strange Weather,MOVIE,2016,R,95,[drama],[US],-,6,1499
ts52943,The Sound of Your Heart,SHOW,2016,-,26,"[comedy, drama, animation]",[KR],2,8.2,1127
tm275800,The Lighthouse of the Orcas,MOVIE,2016,-,110,"[drama, romance, european]","[AR, ES]",-,6.7,3910
ts86831,The Good Cop,SHOW,2015,TV-MA,28,"[comedy, drama]",[IL],3,7.6,385
tm276430,Servant Of The People 2,MOVIE,2016,-,100,"[comedy, family]",[UA],-,6.2,417
ts87884,Sons of the Caliphate,SHOW,2015,TV-14,0,[drama],[NG],1,7.4,33
tm335263,Kathleen Madigan: Bothering Jesus,MOVIE,2016,R,71,[comedy],[XX],-,-,-
tm224377,Heneral Luna,MOVIE,2015,R,118,"[comedy, action, drama, history, war]",[PH],-,7.3,2132
tm242755,Ordinary World,MOVIE,2016,-,86,"[comedy, drama, family, music]",[US],-,5.5,3106
ts53076,El Chema,SHOW,2016,TV-MA,44,"[crime, action]",[US],1,6.9,308
tm241998,Mohenjo Daro,MOVIE,2016,-,155,"[action, drama, history, romance]",[IN],-,5.6,11693
ts52988,Captive,SHOW,2016,-,63,"[documentation, drama, european]",[US],1,6.8,742
tm208628,Dil Dhadakne Do,MOVIE,2015,PG-13,170,"[drama, family, romance, comedy]",[IN],-,7,17581
ts41260,"Hello, My Twenties!",SHOW,2016,TV-14,63,"[comedy, drama, romance]",[KR],2,8.3,2161
ts42089,Haters Back Off,SHOW,2016,TV-14,29,"[comedy, drama, family, romance]",[US],2,5.9,7274
tm242646,Toro,MOVIE,2016,R,105,"[drama, crime, thriller, action, european]","[FR, ES]",-,5.9,3256
ts38717,Good Morning Call,SHOW,2016,TV-14,48,"[comedy, drama, romance]",[JP],2,7.5,3161
ts87465,Witch Hunt: A Century of Murder,SHOW,2015,TV-14,46,"[documentation, crime, history, drama, fantasy, european]",[GB],1,7.1,324
tm242687,Riphagen the Untouchable,MOVIE,2016,-,132,"[thriller, drama, war, european]",[NL],-,7.1,7800
tm208713,Gabbar Is Back,MOVIE,2015,PG-13,130,"[drama, action, crime, comedy]",[IN],-,7.1,24975
tm220317,Demetri Martin: Live (At The Time),MOVIE,2015,-,61,"[comedy, documentation]",[US],-,7.4,2207
tm421855,4K Fireplace,MOVIE,2015,G,181,"[family, reality]",[US],-,7.7,49
ts21979,Spotless,SHOW,2015,TV-MA,58,"[crime, comedy, drama, european]",[FR],1,7.7,3663
tm267948,7 Years,MOVIE,2016,-,77,"[drama, european]",[ES],-,6.7,4961
ts42011,Cheer Squad,SHOW,2016,TV-PG,42,[reality],[CA],1,7.2,167
tm219817,Talvar,MOVIE,2015,PG,132,"[thriller, drama, crime]",[IN],-,8.1,34943
tm201365,Brothers,MOVIE,2015,PG-13,156,"[family, action, drama, sport]",[IN],-,6.4,13003
tm281182,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,MOVIE,2016,PG-13,87,"[comedy, documentation]",[US],-,7.4,2566
ts36741,Fartsa,SHOW,2015,TV-14,60,"[drama, crime]",[RU],1,6.7,197
ts57705,The Paper,SHOW,2016,TV-MA,49,"[drama, crime, action]",[HR],3,7.4,64
tm233843,Pyaar Ka Punchnama 2,MOVIE,2015,PG-13,159,"[drama, romance, comedy]",[IN],-,7.3,15216
tm211461,Much Loved,MOVIE,2015,-,108,"[drama, european]","[FR, MA]",-,6.2,2772
ts42347,Word Party,SHOW,2016,TV-Y,13,"[family, animation]",[US],5,5.5,352
tm199987,Ralphie May: Unruly,MOVIE,2015,-,83,[comedy],[US],-,-,-
tm232710,A Second Chance,MOVIE,2015,-,130,"[drama, romance, family, documentation, sport]",[PH],-,8.6,47
tm244638,Rebirth,MOVIE,2016,-,101,[thriller],[US],-,4.9,5290
tm451222,Lang Tong,MOVIE,2015,-,83,[thriller],[SG],-,4.8,337
tm195870,Manson Family Vacation,MOVIE,2015,-,85,"[comedy, drama, thriller]",[US],-,5.8,2995
ts83535,Popples,SHOW,2015,-,25,"[family, animation]","[RU, US, FR]",3,6,57
tm221883,Gridlocked,MOVIE,2016,R,110,[action],[CA],-,5.8,4604
ts127430,StoryBots Super Songs,SHOW,2016,TV-Y,21,"[animation, family]",[US],1,8.7,170
tm239635,Jimmy Carr: Funny Business,MOVIE,2016,-,62,[comedy],[GB],-,7.2,4356
tm198496,Aziz Ansari: Live at Madison Square Garden,MOVIE,2015,-,58,[comedy],[US],-,6.6,3266
tm245102,The Next Skin,MOVIE,2016,-,100,"[drama, thriller, european]",[ES],-,6.2,1820
tm215054,Chris Tucker: Live,MOVIE,2015,-,92,"[comedy, documentation]",[US],-,6.3,1955
tm271839,"Dana Carvey: Straight White Male, 60",MOVIE,2016,-,64,[comedy],[US],-,6.5,1528
tm245297,Justin Timberlake + The Tennessee Kids,MOVIE,2016,-,90,"[music, documentation]",[US],-,7.6,2191
tm266629,Russell Peters: Almost Famous,MOVIE,2016,-,73,[comedy],[US],-,6.6,1905
ts42218,Sin senos sÃ­ hay paraÃ­so,SHOW,2016,TV-MA,47,"[action, drama, romance, crime]",[CO],4,6.5,554
tm220473,Colin Quinn: Unconstitutional,MOVIE,2015,-,55,[comedy],[US],-,7.1,478
tm245148,Jim Jefferies: Freedumb,MOVIE,2016,R,86,"[comedy, documentation]",[US],-,7.7,5420
tm274053,Asperger's Are Us,MOVIE,2016,-,83,"[documentation, comedy, drama]",[US],-,6.6,737
tm239762,Tony Robbins: I Am Not Your Guru,MOVIE,2016,-,115,[documentation],[US],-,6.6,4391
tm197503,Hunterrr,MOVIE,2015,R,141,"[romance, drama, comedy]",[IN],-,7,6262
tm201906,Belgica,MOVIE,2016,-,127,"[drama, european]","[FR, BE]",-,6.7,4519
ts38769,Chelsea,SHOW,2016,TV-MA,52,[comedy],[US],2,6,2072
tm233344,Kapoor & Sons,MOVIE,2016,PG-13,140,"[drama, romance, comedy, family]",[IN],-,7.7,26130
tm240162,Udta Punjab,MOVIE,2016,R,148,"[drama, action, crime]",[IN],-,7.7,30276
tm211478,Tamasha,MOVIE,2015,PG,139,"[drama, comedy, romance]",[IN],-,7.3,27331
ts41294,Mossad 101,SHOW,2015,TV-MA,42,"[action, drama]",[IL],2,6.7,649
tm244758,Breaking the Bank,MOVIE,2016,-,106,[comedy],[GB],-,4.8,939
tm321189,All About Asado,MOVIE,2016,-,90,[documentation],[AR],-,6.5,579
ts41485,Vanished 46,SHOW,2016,TV-MA,63,"[drama, action, scifi, crime, thriller]",[TR],1,8.2,4326
